,Video_id,Comments
3262,RXWyuO3v4vM,"⚡Hey, 2023 is here! Yes Theory on our second channel here :) ⚡

Thank you for watching! We can’t explain how much joy it brings us to know that our content is being viewed from all over the world.

We are always seeking to tell stories that inspire others in life to Seek Discomfort and explore the beauty of the unknown. We are beyond grateful that people like you, from our community, support us in funding these adventures through our own unique brand Seek Discomfort - Every piece we design is meant to act as a daily reminder for you to live life to the fullest! 

Interested in helping us tell even better stories in 2023? Check out our store here: https://bit.ly/3Dm8sDf"
3263,RXWyuO3v4vM,Funniest episode ever. Loved it
3264,RXWyuO3v4vM,Thank you from Germany
3265,RXWyuO3v4vM,Thank you so much😂😅❤..I enjoyed this greatly and deeply beeing a potential strong man myself..I stopped..growing too fast..too many influencials then did not like..good genes from my so beloved grandfather died to early😥❤️ with who I always watched strongmen competions on tv and all stars wrestling show with Hulk Hogan😅..thanks guys..made my day🎉😂😅❤
3266,RXWyuO3v4vM,That was amazing! Thanks
3267,RXWyuO3v4vM,This is fckn gold!!👏🏽🙌🏽
3268,RXWyuO3v4vM,What a video ! Loved it  !
3269,RXWyuO3v4vM,I am smiling and laughing the entire time i was watching this! You guys are awesome! And the @stoltmanbrothers too!
3270,RXWyuO3v4vM,Great video!
3271,RXWyuO3v4vM,Fantastic story! Well done.
3272,RXWyuO3v4vM,"Prolly wont watch in full, so i’ll just ask now; are STEROIDS on board these two giants? 

My feeling—AB SO LUTELY"
3273,RXWyuO3v4vM,"We need this meetup again, loved this video and it looked like a lot of fun.
Stoltman Brothers are good people."
3274,RXWyuO3v4vM,tom now 2 time worlds strongest man! and 2nd place in 2023! amazing
3275,RXWyuO3v4vM,Do strong men eat all the meals with no shirts?
3276,RXWyuO3v4vM,this video made me smile so much. much love for them!
3277,RXWyuO3v4vM,i would love to fight both of them at once.. my god that would be fun.
3278,RXWyuO3v4vM,Thank you so much for this video. Love from India to the world’s strongest men. Love to be their friends.
3279,RXWyuO3v4vM,"Start to finish I was smiling and having almost as much fun as you guys!! The stoltman brothers have done Scotland proud and both show how fun, welcoming and dedicated our country can be! Well done lads !! Alba gu brath 🏴󠁧󠁢󠁳󠁣󠁴󠁿"
3280,RXWyuO3v4vM,"I don’t know why, but as soon as it cut to all 5 of you sitting at the table shirtless, I started DYING laughing 😂"
3281,RXWyuO3v4vM,@thestoltmanbrothers are such gentle souls.
3282,vdkQWgZLrYA,"This is probably one of the most sensitive conflict zones in the world at the moment and I did my best telling a high-level version of the story that still stays fair and discusses the major events. There are endless more elements that would have to be mentioned for the whole conflict to be understood, so I highly recommend you dive deeper into this if you are interested in fully comprehending it. I honestly was ignorant to how sensitive things still were when I arrived and I'm glad I changed that by getting to hear real stories from people in the Yes Fam. It was pretty surreal driving across this de-facto border and hearing the tragic stories on both sides. I just hope that Cyprus and Cypriots will one day find peace and a prosperous future."
3283,vdkQWgZLrYA,how scary so much can go to waste. Great work guys.
3284,vdkQWgZLrYA,"All I have to say the entire world doesn’t recognise the Turkish side. In some situations, there is bad and there is good.  Using the word “complicated” or “complex” doesn’t cut it."
3285,vdkQWgZLrYA,I really loved this video but you left out important details about British Empire meddling and setting up Greek and Turkish against each other. This is the fault of all three governments but I can help but feel that the British gov is mostly to blame .
3286,vdkQWgZLrYA,Divide & Conquer 🇬🇧 😉
3287,vdkQWgZLrYA,Greece is responsible for it after bloody coup
3288,vdkQWgZLrYA,"the ""used bullet"" is actually a blank"
3289,vdkQWgZLrYA,Great vid. Painful for the good people who lost everything and still live in limbo.
3290,vdkQWgZLrYA,I just found you guy's and instantly leave a like and subscribe. Keep doing you awesome 🎉
3291,vdkQWgZLrYA,I had no idea about this. I’m curious as to why they won’t allow anyone to enter the buildings? Why keep it guarded like they do? Just a shame that those in charge aren’t smart enough to see how ridiculous this actually is.
3292,vdkQWgZLrYA,it was not Vietnam war. It was the america invasion!
3293,vdkQWgZLrYA,"Heartbreaking,,,,,"
3294,vdkQWgZLrYA,"Cyprus is a beautiful country. People are very friendly and humble in the south. It’s heartbreaking to see that innocent people, even they were Turkish or Greek Cypriots, suffered in this war. Politics sometimes ruin ordinary people life’s and it is unfair. I am a Lithuanian and we also have a dark history when my ancestors were exiled to Siberia, my grand-grandfathers died from hunger and exhausting work here. I am happy that my grandmother stayed alive so I am here. And these family tragedies are because of the politics. Wish all the best for all the people living in this beautiful Mediterranean island."
3295,vdkQWgZLrYA,"You guys are amazing, opening our eyes to these amazing people"
3296,vdkQWgZLrYA,"It gave me a little bit of goosebumps how similar the architecture/construction of buildings are to Greece. Even a half standing/remaining door of an old building gave me deja vu of a similar one I have seen in my home town.
I guess it made sense seeing that the majority there was greek before the invasion.
Also, the actual name in English is Famagusta, I don't know why you said Varosha."
3297,vdkQWgZLrYA,My heart breaks for the community of this country and I wish peace and love for a United Country of Cyprus❤❤❤
3298,vdkQWgZLrYA,That's a sad sad sorry
3299,vdkQWgZLrYA,"I'm from the UK, now in OZ
I went to cypress on a family holiday in 1994 when I was 13.
We stayed in protaras.
I was always a nerd so dad took the hit and took me to the farmagutsa  watch tower look out and kickstarted my unhealthy interest in abandoned places"
3300,vdkQWgZLrYA,Give it back
3301,vdkQWgZLrYA,What a waste my god like come on lots of people need housing
3302,HXzhcfYlKFQ,"You HAVE to watch this until the end.. You seriously won't believe what happens while we're in the ""country"". But ah it FEELS GOOD TO BE BACK! We're going to roll weekly the next few months until December then stick with videos every two weeks! Got so many crazy adventures coming your way very soon I hope you're excited. We're definitely not the first to travel and make a story about Transnistria so shout-out to all the other creator who had already been. Hope you enjoy our take on it and the crazy end of our trip. Much love and see you next week! - Thomas"
3303,HXzhcfYlKFQ,"Watching from Paris, I literally makes me go visit Transnistria's incredibly kind people<3"
3304,HXzhcfYlKFQ,"I think this is what communism do to it's civilians(Not talking about politics or anything just the people). When I was child my country (Mongolia was just moving out from communism to democracy. Those buildings and people, everything is just taking me back to my childhood."
3305,HXzhcfYlKFQ,Its those who have least that are the most giving. Truly believe this
3306,HXzhcfYlKFQ,Have you googled this name?? It was one of the largest nazi kingdom of death. One of the worst concentration camps! Not a word haaa?
3307,HXzhcfYlKFQ,"Basically they are the Kurds and Kurdistan of europe, in regards to their nation and personality towards life and guest  ❤️"
3308,HXzhcfYlKFQ,"It`s a fake country like USA 🤣 Because, the US-People raid land, because they came from europe and killed everyone living there native 🤮 So its funny, if US Guys talking about Countys not existing  🤣"
3309,HXzhcfYlKFQ,I cry every time I watch this
3310,HXzhcfYlKFQ,"I love how I see you celebrating football and a ad pops up of a horror movie, I start feeling weird and the vid ends and it comes back to u guys being amazing"
3311,HXzhcfYlKFQ,Hope to visit that place. People there have pure intentions 🥰
3312,HXzhcfYlKFQ,That reminded me of my Russian friend's mother who kinda adopted me when I lived there. Miss her a lot <3
3313,HXzhcfYlKFQ,This was a beautiful and touching episode. thank you
3314,HXzhcfYlKFQ,Thank you for lowering your voices in the church. Your respect for others is what makes you such welcome visitors everywhere ❤
3315,HXzhcfYlKFQ,That's how a typical Belarussian city looks like today))
3316,HXzhcfYlKFQ,❤😂❤😂❤
3317,HXzhcfYlKFQ,Those fades are FRESSSSHHHH! They came out the barber shop looking better than they went in. 💈💈💇🏼‍♂💇🏻‍♂🪮✂
3318,HXzhcfYlKFQ,This could be the best video I've ever seen
3319,HXzhcfYlKFQ,"Lol,they love tourists"
3320,HXzhcfYlKFQ,"I’m not crying 
You are crying"
3321,HXzhcfYlKFQ,I'm new to your channel and I start to have hope in this world again. Thank you for making all these great videos.
3322,Vn-2L8absR0,"Thank you for all the support this season. Covid really did make it almost impossible for us to run this channel, but bit by bit we are coming back in full strength. HOPE YOU ENJOYED THIS CRAZY EPISODE!"
3323,Vn-2L8absR0,"Love this stuff! Amazing and wish the world had more people like you guys! 

If you want a real serious challenge: Go to Vietnam and get 30 people to do this of the 100 million population. Impossible mission because VN people would NEEVR seek discomfort and would never even understand this concept. They seek the most easy and comfortable way through life, more than any group of people I’ve met in my 40+ countries I’ve visited. Spend 12 hours in Downtown Saigon with roughly 9 million and you’d not get ONE VN. 

Challenge accepted?"
3324,Vn-2L8absR0,This is the most beautiful video I’ve ever seen on the internet. I’m all tears!
3325,Vn-2L8absR0,"Stephan, (I don;t know if I spelled correctly) I used to be a bit of racist. Yes theory changed that in my life. If you are ever in the Netherlands PM me and I will be your tourguide and your host! You are such a great person and I would be honered to meet you! You would come here as a stranger, but we will eat, drink, laugh, learn, party, cry, and say goodbye as friends and brothers for life."
3326,Vn-2L8absR0,7:13 just a topless woman casually 🤣
3327,Vn-2L8absR0,💜🫶🏻
3328,Vn-2L8absR0,LETS BE HONEST THE ONLY SPOOKY THING IN THAT CASTLE WAS THE 2 HOSTS
3329,Vn-2L8absR0,11.21.23 and still one of my favorite.. stay bless YES THEORY
3330,Vn-2L8absR0,❤ this is so awesome to watch so amazing to see strangers come together like this
3331,Vn-2L8absR0,"The night swim scene was my favorite,  all of the different languages and then the next morning. Happy tears here, again."
3332,Vn-2L8absR0,Rewatch8ng all the yes tgeoryvideos and just seeing Thomas grow has been so entertaining. Little by little he becomes so much more confident. Love to see it
3333,Vn-2L8absR0,Does anyone know the Ugandan Guys name or insta handle.
3334,Vn-2L8absR0,Any yes fam members from Armenia??🇦🇲
3335,Vn-2L8absR0,💚💚💚
3336,Vn-2L8absR0,"And this is why I adore my city, and my state.  We always say yes. lol"
3337,Vn-2L8absR0,I was WAITING for someone to ask about an orgy 😂 In NYC that's a very valid question! lmao
